,age,education,hours-per-week,workclass_Private,workclass_Public,workclass_Self-emp,marital-status_Married,marital-status_Single,race_Amer-Indian,race_Asian,race_Black,race_Hispanic,race_White,sex_Female,sex_Male,income_<=50K,income_>50K
7873,46,10,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7874,26,11,80,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7875,24,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7876,43,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7877,40,11,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7878,61,4,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7879,34,10,72,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7880,85,9,35,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7881,41,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7882,31,12,35,0,1,0,0,1,0,0,0,0,1,1,0,1,0
7883,22,10,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7884,60,9,40,1,0,0,1,0,0,0,1,0,0,1,0,1,0
7885,29,12,36,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7886,35,13,45,0,1,0,0,1,0,1,0,0,0,1,0,1,0
7887,24,9,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7888,45,14,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
7889,21,8,20,0,1,0,0,1,0,0,1,0,0,0,1,1,0
7890,30,12,37,1,0,0,1,0,0,0,0,0,1,1,0,0,1
7891,50,10,99,0,0,1,1,0,0,0,0,0,1,0,1,0,1
7892,41,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
7893,21,9,33,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7894,45,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7895,34,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7896,28,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7897,38,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7898,26,13,50,1,0,0,0,1,0,0,0,0,1,0,1,0,1
7899,48,13,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7900,69,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7901,41,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7902,43,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7903,28,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7904,38,10,28,0,1,0,0,1,0,0,0,0,1,1,0,1,0
7905,31,13,38,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7906,28,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7907,51,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7908,45,10,80,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7909,43,9,38,1,0,0,0,1,0,0,1,0,0,0,1,1,0
7910,31,12,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7911,31,10,55,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7912,45,10,40,1,0,0,1,0,0,1,0,0,0,0,1,1,0
7913,20,13,30,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7914,25,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7915,36,9,30,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7916,31,13,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7917,56,10,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7918,26,13,18,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7919,47,10,65,0,0,1,0,1,0,0,0,0,1,1,0,1,0
7920,40,9,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
7921,32,9,48,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7922,34,14,24,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7923,37,9,55,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7924,38,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7925,19,11,16,1,0,0,0,1,0,1,0,0,0,0,1,1,0
7926,49,5,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7927,26,12,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7928,82,4,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7929,40,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7930,28,10,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7931,23,9,37,1,0,0,1,0,0,0,1,0,0,0,1,1,0
7932,19,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7933,67,9,32,1,0,0,1,0,0,0,1,0,0,0,1,1,0
7934,43,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7935,41,12,50,1,0,0,0,1,0,0,0,1,0,1,0,1,0
7936,37,11,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7937,20,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7938,40,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7939,47,14,50,1,0,0,0,1,0,0,0,0,1,0,1,0,1
7940,40,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7941,39,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
7942,24,10,20,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7943,49,13,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7944,66,9,10,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7945,52,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7946,59,9,60,0,0,1,0,1,0,0,0,0,1,0,1,1,0
7947,72,9,12,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7948,35,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
7949,30,13,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
7950,36,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7951,26,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7952,23,13,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7953,39,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7954,40,15,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
7955,29,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7956,38,13,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7957,63,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7958,58,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
7959,30,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7960,38,9,40,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7961,25,3,33,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7962,44,14,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
7963,43,11,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
7964,21,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7965,41,12,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
7966,38,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7967,29,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7968,52,9,70,0,0,1,1,0,0,0,0,0,1,0,1,1,0
7969,47,9,45,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7970,28,11,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7971,24,10,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
7972,30,14,10,0,1,0,1,0,0,1,0,0,0,0,1,1,0
7973,30,10,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7974,40,12,40,1,0,0,0,1,0,0,0,0,1,0,1,0,1
7975,27,10,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7976,26,9,44,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7977,32,9,37,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7978,36,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
7979,26,8,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
7980,25,10,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
7981,39,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7982,27,11,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7983,24,9,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7984,38,13,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
7985,35,9,55,0,0,1,1,0,0,0,0,0,1,0,1,1,0
7986,29,11,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7987,49,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7988,36,5,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7989,47,16,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
7990,21,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7991,35,13,40,1,0,0,0,1,0,1,0,0,0,1,0,0,1
7992,38,2,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7993,45,14,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
7994,19,10,15,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7995,18,9,22,1,0,0,0,1,0,0,0,0,1,0,1,1,0
7996,37,15,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
7997,49,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
7998,33,11,48,0,1,0,1,0,0,0,0,0,1,0,1,0,1
7999,27,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8000,34,10,35,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8001,54,14,40,0,1,0,1,0,0,1,0,0,0,1,0,1,0
8002,24,10,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
8003,44,15,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8004,48,13,50,0,0,1,0,1,0,0,0,0,1,0,1,1,0
8005,23,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8006,29,9,38,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8007,21,12,9,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8008,18,8,32,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8009,18,5,32,1,0,0,0,1,0,0,0,1,0,1,0,1,0
8010,38,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8011,29,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8012,41,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
8013,32,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8014,61,6,24,1,0,0,0,1,0,0,1,0,0,1,0,1,0
8015,79,9,6,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8016,34,12,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8017,46,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8018,50,11,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8019,29,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8020,23,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8021,64,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8022,70,14,50,0,1,0,0,1,0,0,0,0,1,1,0,0,1
8023,28,12,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8024,51,11,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8025,34,13,55,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8026,29,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8027,49,13,40,1,0,0,1,0,0,1,0,0,0,0,1,1,0
8028,77,10,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8029,32,9,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8030,27,13,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
8031,22,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8032,38,9,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8033,42,13,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8034,35,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8035,33,9,16,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8036,45,10,55,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8037,19,10,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8038,38,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8039,26,9,45,1,0,0,1,0,0,0,1,0,0,0,1,1,0
8040,29,13,45,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8041,33,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8042,35,9,80,0,0,1,0,1,0,0,0,0,1,0,1,1,0
8043,42,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8044,20,11,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8045,43,14,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8046,69,7,45,1,0,0,1,0,0,0,1,0,0,0,1,1,0
8047,39,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8048,37,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8049,28,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8050,26,13,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8051,32,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8052,43,13,40,0,1,0,0,1,0,0,0,0,1,0,1,0,1
8053,49,9,30,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8054,28,4,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8055,35,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8056,35,9,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8057,57,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8058,45,5,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8059,23,9,48,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8060,45,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8061,42,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8062,35,13,40,1,0,0,1,0,0,1,0,0,0,0,1,1,0
8063,45,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8064,28,13,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8065,64,11,10,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8066,44,15,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8067,59,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8068,41,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8069,21,10,25,1,0,0,0,1,0,0,1,0,0,0,1,1,0
8070,29,11,40,0,0,1,0,1,0,0,0,0,1,1,0,1,0
8071,51,9,40,0,0,1,0,1,0,0,0,0,1,0,1,0,1
8072,22,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8073,49,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8074,53,12,80,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8075,38,10,44,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8076,23,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8077,20,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8078,40,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8079,25,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8080,27,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8081,20,9,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8082,37,9,20,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8083,40,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8084,28,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8085,38,9,40,0,0,1,0,1,0,0,0,0,1,1,0,1,0
8086,42,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8087,32,12,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8088,20,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8089,62,13,38,0,1,0,1,0,0,0,0,0,1,0,1,1,0
8090,31,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8091,31,9,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8092,24,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8093,62,4,35,0,1,0,1,0,0,0,1,0,0,1,0,1,0
8094,43,10,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8095,21,10,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8096,30,9,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
8097,18,6,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8098,59,14,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8099,24,4,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8100,49,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8101,19,7,30,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8102,48,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8103,32,15,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8104,33,6,45,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8105,23,13,15,1,0,0,0,1,0,0,1,0,0,0,1,1,0
8106,33,15,65,0,1,0,0,1,0,0,0,0,1,1,0,0,1
8107,50,10,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8108,30,13,43,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8109,32,12,42,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8110,38,10,65,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8111,21,10,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8112,23,13,21,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8113,32,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8114,57,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8115,22,10,10,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8116,70,9,5,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8117,34,10,84,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8118,53,14,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8119,21,10,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8120,37,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8121,60,9,50,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8122,23,7,40,1,0,0,0,1,0,1,0,0,0,0,1,0,1
8123,32,6,80,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8124,57,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8125,25,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8126,30,9,46,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8127,31,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8128,19,10,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8129,23,13,38,0,1,0,1,0,0,0,0,0,1,0,1,1,0
8130,44,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8131,42,10,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
8132,34,7,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8133,32,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8134,25,11,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
8135,21,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8136,31,9,60,1,0,0,1,0,0,0,1,0,0,1,0,1,0
8137,36,11,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8138,49,10,65,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8139,44,13,32,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8140,42,11,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8141,30,9,99,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8142,33,6,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8143,36,13,45,0,0,1,0,1,0,0,1,0,0,0,1,0,1
8144,17,6,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8145,20,10,25,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8146,32,9,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8147,38,9,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8148,37,10,60,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8149,60,6,48,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8150,35,10,15,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8151,43,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8152,46,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8153,29,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8154,36,13,42,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8155,27,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8156,50,10,84,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8157,22,10,44,1,0,0,1,0,1,0,0,0,0,1,0,1,0
8158,33,14,60,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8159,61,6,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8160,41,11,70,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8161,22,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8162,27,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8163,25,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8164,32,9,20,1,0,0,0,1,0,0,1,0,0,1,0,1,0
8165,28,14,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8166,25,13,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8167,28,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8168,37,13,30,0,1,0,1,0,0,0,0,0,1,1,0,0,1
8169,58,9,37,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8170,39,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8171,33,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8172,59,6,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8173,38,13,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8174,38,11,36,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8175,34,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8176,31,10,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
8177,48,9,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8178,45,9,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8179,23,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8180,33,14,37,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8181,38,10,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
8182,44,14,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8183,48,14,40,0,1,0,0,1,0,0,1,0,0,1,0,0,1
8184,40,9,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
8185,19,9,40,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8186,45,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8187,34,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8188,70,10,80,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8189,32,14,60,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8190,33,11,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8191,24,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8192,30,13,15,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8193,22,10,25,1,0,0,0,1,0,0,1,0,0,0,1,1,0
8194,52,15,65,0,0,1,1,0,0,0,0,1,0,0,1,0,1
8195,67,6,80,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8196,40,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8197,55,11,20,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8198,29,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8199,62,9,16,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8200,22,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8201,64,5,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
8202,29,13,50,0,0,1,0,1,0,0,0,0,1,0,1,1,0
8203,28,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8204,25,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8205,47,16,50,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8206,26,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8207,18,8,27,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8208,52,6,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0
8209,48,13,50,0,1,0,1,0,0,0,0,0,1,1,0,0,1
8210,36,9,40,1,0,0,1,0,0,0,1,0,0,0,1,1,0
8211,23,11,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8212,41,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8213,56,9,38,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8214,53,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8215,26,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8216,22,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8217,25,14,31,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8218,31,10,40,1,0,0,1,0,0,0,0,1,0,0,1,1,0
8219,36,12,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8220,46,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8221,46,12,38,0,1,0,0,1,0,0,0,0,1,0,1,0,1
8222,32,10,36,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8223,43,9,60,0,0,1,0,1,0,0,0,0,1,0,1,1,0
8224,30,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8225,41,13,45,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8226,50,14,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8227,37,14,38,0,1,0,1,0,0,0,0,0,1,0,1,1,0
8228,22,9,50,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8229,51,9,80,0,1,0,1,0,0,0,0,0,1,0,1,1,0
8230,47,10,40,1,0,0,1,0,0,0,1,0,0,1,0,0,1
8231,40,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8232,46,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8233,30,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8234,27,9,65,0,0,1,1,0,0,0,0,0,1,0,1,0,1
8235,31,10,35,0,1,0,0,1,0,0,0,0,1,1,0,1,0
8236,31,2,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
8237,30,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8238,50,13,40,0,1,0,0,1,0,0,0,0,1,0,1,0,1
8239,27,13,50,1,0,0,0,1,0,0,0,0,1,1,0,1,0
8240,29,9,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
8241,28,9,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8242,54,13,45,1,0,0,0,1,0,0,1,0,0,1,0,0,1
8243,47,11,48,0,1,0,1,0,0,0,0,0,1,0,1,0,1
8244,34,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
8245,26,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
8246,23,10,60,0,1,0,0,1,0,0,0,0,1,0,1,1,0
8247,42,14,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
